,행정구역,2011년 65세이상 인구 비율,2012년 65세이상 인구 비율,2013년 65세이상 인구 비율,2014년 65세이상 인구 비율,2015년 65세이상 인구 비율,2016년 65세이상 인구 비율,2017년 65세이상 인구 비율,2018년 65세이상 인구 비율,2019년 65세이상 인구 비율,2020년 65세이상 인구 비율
29,부산광역시 동구,17.24357697669787,18.259598696830377,19.51234754351064,20.61333474329826,21.663100500711423,22.637098390221094,23.716073277220147,24.630660898379972,25.24471162025747,25.946762107146853
30,부산광역시 영도구,15.765510980761846,16.930562014810572,18.131148023796904,19.406973399342935,20.41890481895119,21.51912758582485,22.905416892674122,24.204680748320275,25.803908800370145,27.303679585477713
31,부산광역시 부산진구,12.423426251253025,13.13163463031948,13.910433209754597,14.656743542483053,15.352017443627938,16.078836521249528,16.933411890676158,17.827446413343747,18.758522409746284,19.56465804149257
32,부산광역시 동래구,11.083308075646185,11.885194445540542,12.704878039965447,13.423511890742143,14.087898635449003,14.793671744669929,15.771238184591857,16.605069133069435,17.276873108274007,18.174130450768438
33,부산광역시 남구,12.271576743098594,13.169399845453764,13.895534153614147,14.771297854621606,15.581011723731105,16.420892534947036,17.51444200194264,17.916382356198447,18.841809967939376,19.84876564989545
34,부산광역시 북구,9.24191851630583,9.705787426862274,10.400395196936579,11.094424935010782,11.74005745867742,12.4183596495187,13.53474798959475,14.522549098844259,15.768792163005097,16.951248048559865
35,부산광역시 해운대구,10.313943489232129,10.897549674442066,11.597843660700857,12.270648429512834,12.900822576143872,13.541406158822255,14.54935091095746,15.347614615472935,16.305755696844635,17.239521389252364
36,부산광역시 사하구,10.025236113807278,10.701791192030075,11.459711838675489,12.292534896656969,13.141354901548635,13.980149610134996,15.079762736985488,16.109350165196727,17.434050666035315,18.694873033222336
37,부산광역시 금정구,12.030072236180905,12.734070678785415,13.567444759117409,14.444319928278688,15.302854169884483,16.139871803257243,17.184591911448894,18.267505227283955,19.51041989107428,20.66243833685694
38,부산광역시 강서구,14.13344043996107,14.512354496550467,14.235827859115824,13.304613220462452,12.080373752748182,11.337905958185274,11.249595338297183,11.459290646323511,11.718352036799777,12.012118525086825
39,부산광역시 연제구,11.661963379991187,12.457926783148023,13.375698791151033,14.132357748591428,14.731536935620118,15.357894127409924,16.252140348840584,17.092956120092378,18.095465507772392,19.002481436761393
40,부산광역시 수영구,13.169318188249543,14.08986449005468,15.073844361443307,15.837068579112506,16.5160321477238,17.19290223282996,18.12318051512256,19.168661983818073,20.244907691259623,20.991617117777803
41,부산광역시 사상구,9.073828774473004,9.78141072740632,10.605477376143146,11.406321387264203,12.276251414532773,13.12757731958763,14.272377071708714,15.358992841185346,16.694177739873634,17.909911591126455
42,부산광역시 기장군,12.854433600074008,13.192395649669187,12.73442157772797,12.726946140879322,12.913065914182884,13.282279990159404,14.01104849335915,14.58717488354037,15.388911823987955,15.694491069258106
43,대구광역시,10.37135594835979,10.941378743349016,11.562495502856587,12.174282386462083,12.70674150032016,13.237812616092123,14.037437313931509,14.742812993420584,15.556693085526804,16.333731517700524
44,대구광역시 중구,16.765013054830288,17.72425403305982,18.43113081341972,18.709079835558036,18.78212732305259,19.248042954636695,19.662978249310004,19.604287099658695,20.14569690394079,20.55692587303648
45,대구광역시 동구,12.708744863806615,13.42533587456006,14.179091453801899,14.747611178964007,15.300748009881964,15.87211685147658,16.8564796395891,17.551260920433485,18.529593103867494,19.47510874537122
46,대구광역시 서구,11.731703044214555,12.565221537525373,13.532096249286207,14.569435877971248,15.465373638534569,16.559819956192012,18.103879328305347,19.428655110320438,20.967953582044423,22.262092388933798
47,대구광역시 남구,14.585883674857328,15.338292386569066,16.38424203008515,17.391065006238836,18.231666376544897,19.160918731981102,20.368347018221073,21.3672998850506,22.2715089154902,23.160202636452773
48,대구광역시 북구,8.980712578511477,9.482145445221134,10.066635310638471,10.615358649789028,11.087089472579601,11.616252216820358,12.29272160860946,12.945488965594132,13.735121427429121,14.328263337116912
49,대구광역시 수성구,10.033117681632158,10.569208250050567,11.054567856244198,11.57117665742982,12.084482476216616,12.624074127929738,13.411549346441687,14.116170894192843,14.809128959856654,15.504907864556555
50,대구광역시 달서구,7.947677160031787,8.433172809810124,8.929185822091297,9.494206284948213,10.00114496026656,10.639965804514683,11.596040604219573,12.379035703759769,13.319868444875697,14.16446999140277
51,대구광역시 달성군,10.086997022472845,10.32348697699142,10.791503487779213,11.22865085288423,11.531178176573436,11.094159473674566,11.073446327683616,11.481861397045618,11.911592734076558,12.587767172174614
75,울산광역시,7.086343036599048,7.473135899921203,7.913755534034311,8.337784438479154,8.794376643539941,9.278139458706956,10.010282096792466,10.72313375555869,11.547282754031073,12.372034320781346
76,울산광역시 중구,8.100277689417712,8.642436258921176,9.17704927815453,9.687428033078614,10.070721242141516,10.753867467097669,11.67096860700937,12.676044194798534,13.87550820508004,14.951887490747595
77,울산광역시 남구,6.197598863477572,6.620420025602878,7.118465381706507,7.595777535592177,8.13625224826687,8.628938053616816,9.429136146959657,10.220964406226189,11.215524722144162,12.005200719142502
78,울산광역시 동구,5.7628418093534375,6.146604436998159,6.566443283950065,7.073154164874228,7.648474248841183,8.234296388828403,9.240293623419122,10.193632244506261,11.392619131131934,12.417723449134668
79,울산광역시 북구,5.370293253846492,5.604928077875799,5.8585314628826834,6.102271462860231,6.394749375860319,6.649256215275111,7.001365099293536,7.258494240289874,7.552480302668552,8.060647866863405
80,울산광역시 울주군,10.068888020324408,10.359892224788299,10.805383280772217,11.047986865181535,11.405967306053439,11.82686825842056,12.42581030998831,13.04667285725877,13.705431358579002,14.5716684701836
225,경상북도,15.72268769021875,16.21429812926626,16.759661263076786,17.30424460362397,17.745648443518007,18.234978695733002,19.046693806827342,19.77521180829122,20.609482353753194,21.52940735294619
226,경상북도 포항시,10.180472182684571,10.715090969006365,11.30889931410465,11.960305602193436,12.551194801995441,13.215809588312128,14.19763658160644,15.102360135918106,16.172969774665944,17.210971728958512
227,경상북도 포항시 남구,9.613313482950316,10.24165387338228,10.897484672158392,11.621690376298712,12.207997727687719,12.87650971611617,13.961372381624043,14.945697577276523,16.1259246370415,17.33797468902484
228,경상북도 포항시 북구,10.721954243720987,11.160128458682737,11.689736726992342,12.268924881955256,12.860851068503582,13.521084304131575,14.408744007104874,15.240952947567191,16.213816177337577,17.10343007141705
229,경상북도 경주시,15.695247996142953,16.281130367941355,16.90196480593126,17.633586326877857,18.221293205991383,18.80463438323852,19.68957321163383,20.440388688177404,21.3933328634858,22.35512794203539
230,경상북도 김천시,18.283217681829864,18.894645176526154,19.5070198655912,20.02864398771557,19.866268946421943,20.025868856146666,20.667842248159655,21.486279623540085,22.12859965021348,22.971780049548652
231,경상북도 안동시,18.27339926378325,18.732397713633826,19.32672844159776,19.773914177489818,20.06488556384846,20.540527731371224,21.619996150885296,22.721667283265507,23.68355284532527,24.549956269780846
232,경상북도 구미시,6.200567909714932,6.421169015874844,6.684818371687156,6.9318614389036926,7.204315159020277,7.5148074143051415,7.967064881614229,8.406288108490276,8.943589157148915,9.465323815604403
233,경상북도 영주시,18.819427410029085,19.43248170361172,20.235294117647058,21.215923451886624,21.943773636487904,22.4967275989272,23.568113240627106,24.66362674506793,25.944397384526063,27.03496517009169
234,경상북도 영천시,21.05162120135916,22.050531444625634,22.96731429478656,23.705667947839387,24.236944598998488,24.933098556520527,25.781444118670176,26.42256016536247,27.004977066458473,28.084528925294762
235,경상북도 상주시,24.098008310646225,24.863220133996276,25.57331681922861,26.343155930490227,26.923828315783304,27.278264030098526,28.267308587674723,29.01382892808359,29.61822660098522,31.06388641505185
236,경상북도 문경시,22.37152501726902,23.17685344997958,23.809209135123705,24.33375927072493,24.934023012773146,25.815908543278628,27.119545938275984,28.27726298800679,28.918080894770355,30.072982456140352
237,경상북도 경산시,11.761954006007782,12.201755169306457,12.75215530234521,13.196544446544447,13.626171716857153,14.096815572960466,14.786981906468583,15.345489921215814,15.988373197560652,16.75034596337935
238,경상북도 군위군,32.27295203560244,33.21862432107467,33.81598543769651,34.6793545717832,35.27729420542154,35.869430309048035,36.74581870741276,37.55591788954388,38.48508996351131,40.18847718997644
239,경상북도 의성군,32.25962870601274,33.24684886839753,34.30186929223744,35.267695428530025,36.07577509774767,36.83489465694079,37.94180349328646,38.852372317920825,39.93725639319327,41.23711340206185
240,경상북도 청송군,29.304828935978016,30.12348476266002,30.887797506611257,31.47091067175746,31.966343238326257,32.698376487586025,33.734522802430206,34.88200015577537,35.94192634560906,37.14912280701754
241,경상북도 영양군,30.711035579189737,30.914982425307556,31.40952068645133,32.0657251195252,32.58464632919879,33.18466662902952,34.11522398306539,35.05415994468772,36.003060083563824,37.50074989501469
242,경상북도 영덕군,29.48717948717949,30.270511960652808,30.93767126700214,31.927954327287424,32.515118266949045,33.0251971730001,34.106776713644265,34.86669465728981,36.021519766601536,37.41801486663752
243,경상북도 청도군,28.220235676554246,29.105258369723437,30.0744496209007,30.948105380401426,31.788034031653094,32.76558626388761,34.09541826235408,35.2370114034884,36.217664879981356,37.64375942684766
244,경상북도 고령군,22.431250881398956,23.020117137764196,23.7513495084948,24.36845260183256,25.198011215817772,25.94798143445135,27.40168206586117,28.450969092177502,29.80261328885182,31.30215964834045
245,경상북도 성주군,23.507887817703768,24.39559465508454,25.226884416535384,26.0043129321269,26.678362832841056,27.426169671496513,28.443883202623066,29.41887535816619,30.619107122571847,32.081145474312414
246,경상북도 칠곡군,11.35327083929383,11.615714691199305,11.862322787212623,12.141768667354864,12.374927745076489,12.56422535897207,13.375364045538788,14.047194263978188,14.941006604184645,15.787271506899467
247,경상북도 예천군,29.89974022628223,30.68416364307906,31.542799464595266,32.46718694572544,33.11322021757622,32.58458605900446,31.384890260491748,29.80065322671472,29.744101633393825,30.2475819257976
248,경상북도 봉화군,28.477421619092187,29.383509164849414,30.06431816840739,30.64103694559563,31.20858968291529,31.921047139151437,32.91139240506329,33.614468836586184,34.90513219284603,36.39409552106711
249,경상북도 울진군,23.389374579690653,23.566854409381992,23.958192982118454,24.168969752802088,24.388551604509974,24.47910626618733,25.216777180523405,26.12718842433448,27.08358681104757,27.836741384256037
250,경상북도 울릉군,18.199590392850492,18.870045910240798,19.479285442797416,19.91426344505066,20.722939032798187,21.537846215378462,22.43609022556391,23.291293734743693,24.34231049183737,25.85137634642585
251,경상남도,12.074898035974147,12.49749195165025,12.947459670888051,13.402464348257462,13.790790387974925,14.235221204367326,14.923068366976256,15.505834638416022,16.304783894856083,17.13906757940887
252,경상남도 창원시,8.385803947499774,8.813701875725512,9.372344244097475,9.954723354861752,10.44750594356973,11.016752404110509,11.813738846127649,12.491730740574468,13.414916629974922,14.298127060854387
253,경상남도 창원시 의창구,7.516341153766032,7.869409618080299,8.345842324170498,8.789545014520813,9.27356309290329,9.842533721552083,10.541979640732745,11.201047070732633,11.845758792181977,12.404328619559312
254,경상남도 창원시 성산구,4.237041821411271,4.446902565224614,4.712397578951703,5.066397107552409,5.386541751457984,5.848314339878482,6.398557527792158,6.900328587075576,7.620901129240308,8.346655175130092
255,경상남도 창원시 마산합포구,13.170671516478091,13.848683323899625,14.734000490824311,15.52877518205715,16.164474046347774,16.790706117262662,17.78998114524756,18.722131442656547,19.97480088196913,21.338242356331037
256,경상남도 창원시 마산회원구,9.010235850113109,9.680741503604532,10.440976871714991,11.304254495055789,11.993899646349467,12.679383844661299,13.842766493728117,14.775615796888552,16.141831822379995,17.31582298963368
257,경상남도 창원시 진해구,9.594243453927644,9.8715340793824,10.341968570518663,10.84180449475246,11.100342965439637,11.513883179491012,12.106499278560069,12.580671851729274,13.369348524444536,14.160013712789773
258,경상남도 진주시,12.010658654791923,12.508523215757425,13.058376425144852,13.51924077345176,13.882517579973639,14.22337839123952,14.851693631897911,15.393641957645807,16.09373110608233,16.79094816425871
259,경상남도 통영시,12.160205428153644,12.75377295528429,13.373270636062381,14.027639326156956,14.476028972177513,15.123769542559351,16.236113462855123,17.083457971881543,18.184377948920886,19.32064712080828
260,경상남도 사천시,16.089124092068026,16.49656177105644,16.89159699103987,17.53616345452204,18.10189515989329,18.711709830130882,19.35896089346357,19.880057600449565,20.931874022783113,21.83826564490946
261,경상남도 김해시,7.404025543227455,7.713049916221798,8.00499569963739,8.307791518094227,8.678207103892298,9.061769250238939,9.62524336066991,10.072291594837278,10.605856707007955,11.21185026777402
262,경상남도 밀양시,20.139212834655034,20.89191301549354,21.71549352974839,22.421936621352014,22.981389486171867,23.63641397641065,24.76320228363825,25.819718204301882,27.047332120660904,28.189684748217893
263,경상남도 거제시,7.3066794967072894,7.474339928421905,7.629803740132273,7.799844534752122,7.846287349312819,8.138951641438199,8.753389773805166,9.36307461399671,10.025938874478403,10.712704736609119
264,경상남도 양산시,9.103876457847697,9.574798491458996,9.989447892261191,10.337715817987798,10.74907647423919,11.081041014140306,11.496891015700001,11.950470257200141,12.724121120199339,13.527285335091538
265,경상남도 의령군,30.53419870194708,30.5779946585776,31.522588979161707,32.20582697113903,33.11028587443946,33.6167336629789,34.57933857589141,34.640546499439765,35.66328032979976,36.815827713402136
266,경상남도 함안군,18.469188156067553,18.798665183537263,19.230939749065275,19.42654311109818,19.881138296026375,20.256175928746536,21.17524594249857,22.118612458038044,23.36986301369863,24.744715850895435
267,경상남도 창녕군,24.739958393342935,25.12625861576089,25.541002726685264,26.082643066360117,26.40048889794255,26.802850801788004,27.65011466279777,28.446589690201275,29.561534388987827,30.78336966069163
268,경상남도 고성군,23.19083542889075,23.77956630232313,24.469123099576006,25.202088847557054,25.725345488749007,26.437306911869552,27.45467998520163,28.469470165092126,29.797612671206675,31.05221288732804
269,경상남도 남해군,30.355081405994984,31.74418845778985,32.499364998729995,33.399802735966375,33.97797885097569,34.771433003168696,35.475561130773706,36.16731075244374,36.64893860895878,37.85352887686819
270,경상남도 하동군,25.280222325150532,27.034208558044327,27.895250812125077,28.791418645755034,28.665512644501483,29.249123372697593,30.146832954475638,31.23934950455473,32.46446515223086,34.15536648054596
271,경상남도 산청군,29.67378194160052,30.383009722338965,30.763879226380965,31.504365533208738,31.998003936680437,32.240013297135576,32.79031370390754,33.63095238095239,35.135669311347655,36.49722682829207
272,경상남도 함양군,27.75979163116769,28.55037579211082,28.973754054851074,29.54119850187266,30.15196212102432,30.50123008871549,31.258245177349096,31.515333133553092,32.383883744985745,33.53767560664112
273,경상남도 거창군,22.52082475532892,23.122513985072025,23.60985801794957,24.096805359773192,24.289916497975707,24.62721930877614,25.462453993594952,25.961091986230084,26.701941169848343,27.590920185501588
274,경상남도 합천군,31.722257350616502,32.466835060363174,32.859415390733744,33.26396733852587,34.36361786550005,35.33919127139466,36.54042553191489,37.21578534715568,38.14706663127157,39.35513067089037
63,광주광역시,9.321103901428392,9.850968135386493,10.311152752035087,10.828899832236138,11.302072613824626,11.745872282730767,12.355902908243783,12.826792459036165,13.421441459750575,13.999017849282508
64,광주광역시 동구,15.857082492135783,16.81947338511082,17.76131863011571,18.77145635306491,19.57806932296728,20.265995761605996,21.003059257396696,21.52632971685631,21.441395749860526,21.674769538482867
65,광주광역시 서구,8.706469226510997,9.254608349523764,9.768900899529301,10.404199576562032,11.000629450411111,11.374802554436831,12.050873575126158,12.646791946661756,13.371874740426945,14.0955608495789
66,광주광역시 남구,11.438954351011912,12.162812109219331,12.846005160598187,13.461774674157814,13.971299216511987,14.647133514465546,15.4389482453972,16.02678757123248,16.583509125928643,17.364098371317347
67,광주광역시 북구,9.288769199271965,9.93898714605445,10.473883754705502,10.985849425377218,11.543166724921356,12.173688291548205,12.883905373991523,13.36894261357564,14.173315526153718,14.833362233396914
68,광주광역시 광산구,6.7907826443573915,7.018678216883363,7.212981228125995,7.512063249941477,7.748912671895157,7.956104592741825,8.3054752048222,8.629652426046912,9.002134142580461,9.358743227112184
125,경기도 광주시,9.0965304537331,9.510041501001249,9.836099881757523,10.185773845772909,10.498465987798285,10.74169344232782,11.332082660060646,11.77710826813861,12.436200872659358,13.165444357084443
185,전라북도,15.57706355978103,16.205592041171364,16.69887050745743,17.238346619932035,17.838264844139015,18.29711747858071,18.94104788777353,19.512399609762895,20.378939775701696,21.193717370232406
186,전라북도 전주시,9.993745103685745,10.546756403123618,11.034915595263367,11.522231599520277,12.103354070785336,12.513348799528648,13.121991358534526,13.602246076201329,14.23622465976155,14.8210413468801
187,전라북도 전주시 완산구,9.912419064847395,10.467435560708378,10.963887223875016,11.456894472582166,12.023085023454275,12.525805248103469,13.20847214020701,14.086621361192819,15.02690068144458,15.660563276711523
188,전라북도 전주시 덕진구,10.097861313713999,10.648104269561951,11.125116974174896,11.605006857519836,12.205722816968226,12.497800958264776,13.01491281315528,13.056080202335748,13.387206667617372,13.919858041823355
189,전라북도 군산시,12.668187869795652,13.207899662644024,13.679626615502356,14.22340326072104,14.840983053039174,15.424192310602375,16.211085939119336,16.839846687083938,17.790997701115387,18.700867456393993
190,전라북도 익산시,13.079237195129826,13.780839171335439,14.266047713341532,14.879470730015093,15.568378572539984,16.151211898335657,16.775210119025807,17.52725615686488,18.599858915596084,19.630542916089645
191,전라북도 정읍시,21.124632676439823,21.895101849370143,22.551720640930295,23.319935485522645,24.09443251679212,24.50921656985578,25.125685557586834,25.679109201294477,26.677884223953104,27.624055872176793
192,전라북도 남원시,21.097707392373223,21.97816091954023,22.682165163081194,23.356257954532186,24.120863580654284,24.600893238941417,25.416361475006305,25.975724980013084,27.074814896673665,27.90309622396638
193,전라북도 김제시,24.279623245373802,25.233705601351865,25.86441272555855,26.6790961956763,27.641708276507256,28.308764894853162,28.93840738099073,29.598856218724727,30.573931700339713,31.62795185372796
194,전라북도 완주군,18.562485235057878,18.910449839840304,19.3014325461611,19.28588025714507,19.229195303400733,19.70360284876414,20.18963271685335,20.943627970013974,22.16222077640425,23.105243665991328
195,전라북도 진안군,26.84297404558705,28.69116938026184,29.47983372654758,30.203218251869757,30.95065450520933,31.197974605853695,31.628030908606448,32.48854138581828,33.51753122932638,34.703662946077664
196,전라북도 무주군,26.883965510574953,27.83855297974014,28.25813056146153,28.534856242615202,29.50436161776368,30.16954587358211,31.041154419767018,31.37581845540689,32.469242480352214,33.38049267643142
197,전라북도 장수군,27.39608012061167,27.997930231555344,28.572043195800884,28.712234840368545,29.350861365296215,29.51582867783985,30.913359127070382,30.9978037121571,32.54756918140903,33.879633392026726
198,전라북도 임실군,29.039592062100102,30.3912404860462,30.999697367093717,31.212040312354,31.47897327475141,31.632281352452228,32.056892778993436,32.488693801542965,34.01148709431873,36.06254081114416
199,전라북도 순창군,29.121605587008847,29.386125436699384,29.809725158562365,30.163329820864064,30.362338005818568,30.6955157100404,31.26809886187622,31.767605874901573,32.80952716510465,33.83803953930609
200,전라북도 고창군,27.050695080329646,27.562872270019856,27.988169591223027,28.92494591446164,29.404123505312597,29.46845553410235,30.00892975261278,31.689486509703546,33.09671375036034,34.19752634660422
201,전라북도 부안군,25.343601895734597,26.212437785591735,26.494151849097424,27.73838078353669,28.53046721080777,28.89044820629769,29.738259102093213,30.55601476828126,31.86602870813397,33.04939073303029
202,전라남도 ,18.61472811241896,19.193576935282344,19.639812245565686,20.139155621320405,20.525815664359694,20.95241696841349,21.53795775628235,21.940445147824978,22.611324712574483,23.387358167254057
203,전라남도 목포시,10.72809765141646,11.324380898752615,11.99820699272836,12.621440430933173,13.089495012207298,13.647319118865648,14.435593632535337,14.987926500148497,15.699487951414115,16.5988727601425
204,전라남도 여수시,12.922288642186167,13.575869987030186,14.198293555184888,14.859058095565485,15.507223401615617,16.136310158207262,16.959515612014723,17.511118955171195,18.386695239509734,19.25074408740131
205,전라남도 순천시,11.692462555244102,12.089569682758821,12.421463499571948,12.841104232506458,13.199289724319769,13.62817180521849,14.140213581736363,14.510950681666065,15.119206861279407,15.566973777462792
206,전라남도 나주시,24.12429314506533,24.452973304415956,24.833056043029377,24.65561548048396,23.382086329469757,22.504215528473978,21.958041958041957,21.660415147708605,22.026965743389383,22.56509666264997
207,전라남도 광양시,9.29772764969315,9.64551137983386,9.941894592437723,10.294088640801593,10.657803069270186,10.943566011055406,11.364263395291838,11.700646381032676,12.312599681020734,13.154963937208317
208,전라남도 담양군,25.20337104498212,26.048055112156597,26.7497097012562,27.44133794009793,28.096747431342934,28.22206695039065,28.81040499101195,29.447748150990044,29.998925539916193,31.148504506073404
209,전라남도 곡성군,29.908719519979577,30.96703154349375,31.06839949692025,31.83001431732396,32.153103808033386,32.60526315789474,33.30457004414058,33.85093167701863,34.90843632083636,36.09484257977496
210,전라남도 구례군,27.755087156297865,28.747645603279537,29.20523695371566,29.4331983805668,29.731214296176944,30.096308186195824,30.68846503178928,31.38252756573367,32.66197342167677,34.41715399610136
211,전라남도 고흥군,32.645612681972814,33.79401900503075,34.62360719797256,35.68013095733835,36.59130333377065,37.48965354144496,38.2042675617358,38.87072989038722,39.75474866359589,40.90192712803308
212,전라남도 보성군,30.147826450077254,31.190223166843783,31.94567209227121,32.875637504903885,33.47813623233147,34.336279205738826,35.289681179293794,35.922715697497836,37.25012071463061,38.40349971736833
213,전라남도 화순군,20.791476407914764,21.44256924741876,22.040720045998025,22.744563589528543,23.40086259263759,23.76001102552716,24.471243042671613,25.019942752569097,25.959162854455904,26.6538983321363
214,전라남도 장흥군,28.17258883248731,28.615954255718034,28.69965584596782,28.95577680018523,29.051088180543744,31.00641766456023,31.597568267889176,32.07926332926333,32.98498560796618,34.028383413938
215,전라남도 강진군,26.880453857063873,28.167789070848144,28.648419371740815,29.010812573693585,30.073791217297074,30.87171880380367,31.93284148855376,32.72465692784418,33.67624553647339,34.60819016374572
216,전라남도 해남군,25.81114543180252,26.35060780550224,26.90257968178776,27.4860030397111,28.03632831981521,28.685720371134572,29.702190098364216,30.334765858611146,31.20931290331751,32.1302040403164
217,전라남도 영암군,21.160977069788323,21.657749554144374,22.158446352076666,22.624549717936517,23.150489361336156,23.79524936453677,24.771648446490218,25.278178728691238,25.779861887055116,26.53246416533946
218,전라남도 무안군,19.126231543358248,19.591766678549266,19.229654642357655,19.085389737563652,19.30419767498419,19.699423936474687,19.870402548508544,20.244904928589726,20.785401639849578,20.56304999230159
219,전라남도 함평군,30.104610616040294,30.958636109558412,31.213142375737153,32.011969222000566,32.29441449707535,32.85751664389336,33.34595665346073,34.17414721723519,35.19065153221143,36.35008848458505
220,전라남도 영광군,23.816893234616536,24.404096183419544,24.640297134526268,25.501029331550328,26.14321005207315,26.561544823618256,27.388907145726076,27.79573964934321,28.214365297481987,28.99189615067157
221,전라남도 장성군,24.80916855876311,25.4876968610253,26.021774820703364,26.50141551228578,26.84426229508197,27.212389380530972,27.769946433605863,28.247625286603338,28.568617591114805,29.779067172506135
222,전라남도 완도군,26.759442604141608,27.382079411928494,27.934127827822223,28.67754917816978,28.990455351416607,29.663173084225715,30.24429561112284,30.56510674670241,31.409181479216397,32.29002297013882
223,전라남도 진도군,28.857978628141606,29.498915923873763,29.965452451663737,30.394552006351923,31.14915630003695,31.501340482573724,32.08248071777113,32.38732822960377,32.83412013674101,33.801980198019805
224,전라남도 신안군,29.26163904858528,30.270171761811472,30.42887550382682,31.149564541568566,31.731879706194853,32.38066210259777,33.33491799381982,33.82691515401207,34.94065650295476,36.35252476382063
275,제주특별자치도,12.597282680385174,13.007248425167846,13.355371956497578,13.569036430634268,13.756195997725799,13.90109367718365,14.17126907863999,14.419708898950976,14.962540369514254,15.583967854871403
276,제주특별자치도 제주시,11.291894321057736,11.660258439309587,11.95189026964728,12.15014905287924,12.375944819907975,12.569237143191017,12.879256319197827,13.131705992023804,13.626750850522573,14.207664728169526
277,제주특별자치도 서귀포시,16.195897395772203,16.763925040731678,17.30649379019667,17.586681134551327,17.614378886329238,17.568389769030958,17.638452094650276,17.873044773648928,18.56275883337739,19.310531013432357
